customer_text,final_intent,source_file,source_intent
@AmazonHelp I had conversation with the Amazon team. They were rude and not agreed to help me,customer_service_complaint,Pasted markdown(6).md,amazon_customer_service_issue
@115850 amazon is no1 fraud company. lazy employees i'm seller last month register my case still no solution of them https://t.co/QZlewWhez5,customer_service_complaint,Pasted markdown(6).md,amazon_customer_service_issue
@AmazonHelp #amazonindia#amazonmarketplace. Terrible packaging. No separators. Products damaged and unusable. https://t.co/hPT1tAO8p3,customer_service_complaint,Pasted markdown(6).md,amazon_customer_service_issue
"@AmazonHelp I did that before, but if the courier has lost my order and doesn’t return it to you, how will I get my refund! Not happy.",return_request_or_policy,Pasted markdown(6).md,refund_return_issue
"@AmazonHelp Will u refund my amount, its going to be a month,u haven't delivered my #MotoG5SPlus also not giving back my money. Evn no response on mail",return_request_or_policy,Pasted markdown(6).md,refund_return_issue
since when does @115821 charge for returning items that don't work out? i have never had to pay for shipping return items.........,return_request_or_policy,Pasted markdown(6).md,refund_return_issue
"@115850 May I know the refund status? I've sent the product through SpeedPost ""Article ET039501609IN booked on 23/11/2017 was delivered on 25/11/2017 Thank you for using India Post"" my contact number is 9791786151. Check my account and revert back ASAP.",return_request_or_policy,Pasted markdown(6).md,refund_return_issue
"@115850 sir, I had requested for returning my defective product 6 oct 2017 but untill now no any action has been taken. Pls take care.",return_request_or_policy,Pasted markdown(6).md,refund_return_issue
"Made a purchase in @115821 for my son bday. I told seller I got 1of 3 items ordered, he tells me to chase after Amazon for a refund. I can't get a refund if I don't ship it back, but I never received them in the first place. Hello? #BadExperience #worstAmazonSeller #Amazon https://t.co/LFKgEDp0Jn",return_request_or_policy,Pasted markdown(6).md,refund_return_issue
"@AmazonHelp First sent damaged item &amp; now refund is not credited. Ur customer team member assured me for refund in 2 hrs. I want to reorder the product, who will bare the difference amount if the price will increase? How could u pack product when already a label is there mentioning ""damage""",return_request_or_policy,Pasted markdown(6).md,refund_return_issue
@AmazonHelp wait do I have to return this or will you just give me a new one?,return_request_or_policy,Pasted markdown(6).md,refund_return_issue
@AmazonHelp counsel your customer care to process refund instead of asking me to speak to spk to seller. i bought from Amazon and youbare respinsible.,return_request_or_policy,Pasted markdown(6).md,refund_return_issue
"@115830 When your preferred place is with neighbours as you state in your preferred place if not in... Behind wheelie bin, available to be seen by the whole street and out in bad weather?! Fantastic... 😡 https://t.co/AtW1Wtz792",delivery_attempt_or_driver,Pasted markdown(6).md,package_delivery_issue
Really wish my @115830 deliveries weren’t always left on the flipping doorstep!! One of these days it’ll be something expensive and it will be taken!,delivery_attempt_or_driver,Pasted markdown(6).md,package_delivery_issue
"@AmazonHelp I mean, I was sitting here when this false alert was sent. Like how you gonna tell me you delivered something &amp; you have not?",delivery_attempt_or_driver,Pasted markdown(6).md,package_delivery_issue
@AmazonHelp My package says delivered but there’s nothing in front of my house,delivery_attempt_or_driver,Pasted markdown(6).md,package_delivery_issue
Amazon tryna come into your house and put your package on your table meanwhile Fedex rings the bell and is driving off when I open the door.,delivery_attempt_or_driver,Pasted markdown(6).md,package_delivery_issue
@115830 this is what you sent a 1.4cm wide curtain pole in. Don't you have an ecological policy?! You can pay the postage if I have to return. This is a shameful waste! https://t.co/0MfcRPXmxo,delivery_attempt_or_driver,Pasted markdown(6).md,package_delivery_issue
@AmazonHelp Do you have a customer services number that I could call to see where the driver or delivery actually is?,delivery_attempt_or_driver,Pasted markdown(6).md,package_delivery_issue
@AmazonHelp A parcel that states it was left in my letterbox hasn't been delivered - any help? No obvious assistance on website.,delivery_attempt_or_driver,Pasted markdown(6).md,package_delivery_issue
"@AmazonHelp Just had my nextdoor who is a MALE knock on my door saying he had a box pushed in his face when he opened his door by some guy saying ""mate""",delivery_attempt_or_driver,Pasted markdown(6).md,package_delivery_issue
@115850 Bought a phone. Having horrible experience. No one is allowing me to return it. Is this the great customer experience you boast of? I am starting to lose trust in amazon. Very unhappy. Order# 403-9833466-5427533,product_or_app_support,Pasted markdown(6).md,mobile_phone_purchase_issue
@115850 Struggling to oder OnePlus5 128GB as exchange option is not showing up. Couple hrs back it was there. Exchange offer is mentioned in Special Offers section. Kindly suggest.,product_or_app_support,Pasted markdown(6).md,mobile_phone_purchase_issue
@115850 total waste customer care Ihave ordered mobile..make fool of cashback..Amazon started doing things fake.things customer care waste,product_or_app_support,Pasted markdown(6).md,mobile_phone_purchase_issue
@115851 @AmazonHelp @115850 @115821 I have provided you with all the info. DO get this done.. EMI has already started.. #PatheticAmazon,product_or_app_support,Pasted markdown(6).md,mobile_phone_purchase_issue
"@115850 @3977 @160663 facing problem with newly purchased note 4 , it's very urgent please replace as soon as possible...",product_or_app_support,Pasted markdown(6).md,mobile_phone_purchase_issue
@118919 Totally Cheated in your Website. Product prices are too high. Motorola Mobile Desription not upto mark. Cheated by you,product_or_app_support,Pasted markdown(6).md,mobile_phone_purchase_issue
@AmazonHelp Okay.Thankyou so much for the help you never provided and my deep rotted trust for your company that you gladly destroyed. Also buying a phone from a retail shop &gt;&gt;&gt;&gt;&gt;&gt; buying it on amazon.,product_or_app_support,Pasted markdown(6).md,mobile_phone_purchase_issue
Sir I was mobile purchased in Amazon before 3 months when it's damaged. And I returned it. Still not pay money +919448058927 plz contact me,product_or_app_support,Pasted markdown(6).md,mobile_phone_purchase_issue
@115850 Bought one+5 in exchange. Delivry guy takes replaced mobile damages it and refuses to take. Says do whatevr you want to do.,product_or_app_support,Pasted markdown(6).md,mobile_phone_purchase_issue
"@AmazonHelp Sadly, every time I try this, I get some scripted answer followed by: Did this solve your problem/issue?",non_actionable,Pasted markdown(6).md,issue_resolved_or_thanks
@AmazonHelp i tried that and it worked! thank you,non_actionable,Pasted markdown(6).md,issue_resolved_or_thanks
@AmazonHelp I have shared my details many times on the link provided by you. How many times will I do the same?,non_actionable,Pasted markdown(6).md,issue_resolved_or_thanks
@AmazonHelp Thanks for help,non_actionable,Pasted markdown(6).md,issue_resolved_or_thanks
@AmazonHelp Just got it thanks,non_actionable,Pasted markdown(6).md,issue_resolved_or_thanks
@AmazonHelp thanks for the help,non_actionable,Pasted markdown(6).md,issue_resolved_or_thanks
"@AmazonHelp All good now, thanks for your help!",non_actionable,Pasted markdown(6).md,issue_resolved_or_thanks
"@AmazonHelp Thanks, Have already done that.",non_actionable,Pasted markdown(6).md,issue_resolved_or_thanks
@AmazonHelp I had a call wid customer care. Dey told me it will get reflected in a month. But it hasn't. Kindly frwd my req to appropriate department.,non_actionable,Pasted markdown(6).md,issue_resolved_or_thanks
@AmazonHelp you guys have charged me twice in two weeks for amazon prime?,delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
"@AmazonHelp I haven’t signed up for it on any of my accounts though, but i have still been charged for a monthly subscription.",delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
@AmazonHelp your #primenow deliverers in #france is a big #joke. They call you yet they can’t be reached. Blocked my delivery slot for nothing. #wasteoftime,delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
@AmazonHelp I got prime 2 days shipping but the item's coming in three days. Four if you count the day i bought it. Help?,delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
"@AmazonHelp Thank you for providing that information, it is very helpful. The problem is ""Free Delivery"" with Prime is less of a perk when the recourse is a refunded shipping fee. I literally don't have a place to sleep because I expected to receive this mattress by the ""guaranteed"" date.",delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
"@AmazonHelp I was told it was late, and a Prime extension was given. No actual information apart from it being here today!",delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
SERIOUSLY @115821?? I waited up for you to deliver my boots which were supposed to be here by 8pm TODAY and now they won't be here until THURSDAY?? WHY AM I PAYING FOR PRIME A MEMBERSHIP THEN?? 😤 #FirstWorldProblems #souncool #myfeetarecold,delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
"@115830 despite pre-ordering weeks in advance, my prime order is now 2 days overdue?",delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
"@AmazonHelp Order #113-4170745-7075432 has yet to arrive, and is now delayed 1-4 days. Twice in the last 6wks Prime shipping has let me down",delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
@115821 cancelled Prime today due to your use of @118706. They report false delivery issues. Tired of their drama.,delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
@AmazonHelp My package was delivered to the wrong carrier. It was supposed to arrive yesterday as a prime member... Why can't I have an accurate up-to-date as to where it is exactly and when it is supposed to arrive now?,delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
Remember when Amazon Prime actually delivered stuff in 2 days?,delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
"@AmazonHelp I need to order sheer black tights arriving Friday but when I try to order when it says “prime”, they all have later delivery.",delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
@AmazonHelp Done that were of no help. #UselessCheatingApp. Regret getting prime membership.,delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
"@AmazonHelp There is nothing and what is the solution? I got a call from this no +91 90828 49668 around 8.30 pm. I have paid for prime membership and have paid again for timely delivery as well, still the commitment was not honoured.",delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
"@115821 @125066 I'm done with Amazon, what is the point of Prime Release Day Delivery if it doesn't show up #AmazonMarioOdysseyFail",delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
@AmazonHelp Yes i have now reset my password will keep an eye on it and make sure no more prime membership emails are sent,delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
"@AmazonHelp 1st item ($15) I was told tomorrow, the item never was delivered, ""lost in transit""; 2nd item ($630) I was told tomorrow, item showed up 13 days late; 3rd item ($50) I was told tomorrow, tomorrow is nearly over and no item. Why am I paying for Prime, nothing is being delivered??",delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
"@AmazonHelp I am located in prime area, &amp; servicbal too ... Got wo many prime delivery with in 16 to 48 hours",delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
@115850 Amazon.In is delebartely delaying the delivery and forcing customer to opt Prime. So bad marketing... ```,delivery_delay_or_date,Pasted markdown(6).md,prime_delivery_issue
